"title","date_posted","position","location","url","District","Archive_Date"
"Head Middle School Boys Basketball Coach",2026-06-09,NA,"Clear Creek Middle School","https://jobs.redroverk12.com/org/jcsd1","Johnson County School District 1",2026-08-11
"FBLA Sponsor",2026-06-09,NA,"Buffalo High School","https://jobs.redroverk12.com/org/jcsd1","Johnson County School District 1",2026-08-11
"Assistant Middle School Boys Basketball Coach",2026-04-23,NA,"Clear Creek Middle School","https://jobs.redroverk12.com/org/jcsd1","Johnson County School District 1",2026-08-11
"Sign Language Interpreter",2026-01-28,NA,"Buffalo High School","https://jobs.redroverk12.com/org/jcsd1","Johnson County School District 1",2026-08-11
"Paraprofessional Substitute",2025-10-24,NA,"JCSD#1","https://jobs.redroverk12.com/org/jcsd1","Johnson County School District 1",2026-08-11
"Custodian Staff Substitute",2025-09-05,NA,"JCSD#1","https://jobs.redroverk12.com/org/jcsd1","Johnson County School District 1",2026-08-11
"Food Service Staff Substitute",2025-08-11,NA,"JCSD#1","https://jobs.redroverk12.com/org/jcsd1","Johnson County School District 1",2026-08-11
"Substitute Teacher",2025-07-24,NA,"JCSD#1","https://jobs.redroverk12.com/org/jcsd1","Johnson County School District 1",2026-08-11
"Substitute Buffalo Bus Route Driver",2025-07-16,NA,"JCSD#1","https://jobs.redroverk12.com/org/jcsd1","Johnson County School District 1",2026-08-11
"Substitute Kaycee Bus Route Driver",2025-07-16,NA,"Kaycee K-12 School","https://jobs.redroverk12.com/org/jcsd1","Johnson County School District 1",2026-08-11
"Assistant Middle School Boys Basketball Coach",2026-06-08,NA,"Thermopolis Middle School","https://jobs.redroverk12.com/org/hotsprings1","Hot Springs County School District 1",2026-08-11
"Title I Paraprofessional",2026-06-03,NA,"Ralph Witters Elementary","https://jobs.redroverk12.com/org/hotsprings1","Hot Springs County School District 1",2026-08-11
"Special Education Paraprofessional",2026-05-28,NA,NA,"https://jobs.redroverk12.com/org/hotsprings1","Hot Springs County School District 1",2026-08-11
"Assistant High School Speech & Debate Sponsor",2026-04-30,NA,"Hot Springs County High School","https://jobs.redroverk12.com/org/hotsprings1","Hot Springs County School District 1",2026-08-11
"Part-time Custodian",2026-04-21,NA,"Facilities","https://jobs.redroverk12.com/org/hotsprings1","Hot Springs County School District 1",2026-08-11
"Transportation Assistant",2026-04-08,NA,"Transportation","https://jobs.redroverk12.com/org/hotsprings1","Hot Springs County School District 1",2026-08-11
"Bus Driver",2026-04-08,NA,NA,"https://jobs.redroverk12.com/org/hotsprings1","Hot Springs County School District 1",2026-08-11
"Crossing Guard",2026-04-08,NA,NA,"https://jobs.redroverk12.com/org/hotsprings1","Hot Springs County School District 1",2026-08-11
"Substitute Paraprofessional",2026-02-02,NA,NA,"https://jobs.redroverk12.com/org/hotsprings1","Hot Springs County School District 1",2026-08-11
"Child Nutrition Cook",2026-01-29,NA,NA,"https://jobs.redroverk12.com/org/hotsprings1","Hot Springs County School District 1",2026-08-11
"Substitute Teacher",2025-06-26,NA,NA,"https://jobs.redroverk12.com/org/hotsprings1","Hot Springs County School District 1",2026-08-11
"Bus Driver - Substitute",2026-08-05,NA,"TRANSPORTATION","https://jobs.redroverk12.com/org/FCSD38","Fremont County School District 38",2026-08-11
"Bus Monitor (6 Openings)",2026-08-04,NA,"TRANSPORTATION","https://jobs.redroverk12.com/org/FCSD38","Fremont County School District 38",2026-08-11
"Technology Support Specialist",2026-06-16,NA,"DISTRICT - ADMIN BUILDING","https://jobs.redroverk12.com/org/FCSD38","Fremont County School District 38",2026-08-11
"Deaf & Hearing - Special Ed Teacher",2026-05-08,NA,NA,"https://jobs.redroverk12.com/org/FCSD38","Fremont County School District 38",2026-08-11
"American Sign Language Interpreter - Special Ed Teacher",2026-04-24,NA,NA,"https://jobs.redroverk12.com/org/FCSD38","Fremont County School District 38",2026-08-11
"Bus Driver",2026-03-25,NA,"TRANSPORTATION","https://jobs.redroverk12.com/org/FCSD38","Fremont County School District 38",2026-08-11
"Activity Bus Driver- Star Valley",NA,NA,NA,"https://lcsd2.org/employment-opportunities/","Lincoln County School District 2",2026-08-11
"Aide Pool- Star Valley",NA,NA,NA,"https://lcsd2.org/employment-opportunities/","Lincoln County School District 2",2026-08-11
"Food Service Worker- Cokeville- 2 1/4 hours per day",NA,NA,NA,"https://lcsd2.org/employment-opportunities/","Lincoln County School District 2",2026-08-11
"Musical Costumer- Star Valley High School",NA,NA,NA,"https://lcsd2.org/employment-opportunities/","Lincoln County School District 2",2026-08-11
"Permanent Substitute Bus Driver- Star Valley",NA,NA,NA,"https://lcsd2.org/employment-opportunities/","Lincoln County School District 2",2026-08-11
"Educational Sign Language Interpreter- District Wide",NA,NA,NA,"https://lcsd2.org/employment-opportunities/","Lincoln County School District 2",2026-08-11
"Permanent Substitute Teacher- Thayne/Etna Elementary",NA,NA,NA,"https://lcsd2.org/employment-opportunities/","Lincoln County School District 2",2026-08-11
"Certified Substitute Teacher Pool- Cokeville",NA,NA,NA,"https://lcsd2.org/employment-opportunities/","Lincoln County School District 2",2026-08-11
"Certified Substitute Teacher Pool- Star Valley",NA,NA,NA,"https://lcsd2.org/employment-opportunities/","Lincoln County School District 2",2026-08-11
"Substitute Bus Aides- Star Valley",NA,NA,NA,"https://lcsd2.org/employment-opportunities/","Lincoln County School District 2",2026-08-11
"Substitute Bus Drivers- Cokeville",NA,NA,NA,"https://lcsd2.org/employment-opportunities/","Lincoln County School District 2",2026-08-11
"Substitute Bus Drivers- Star Valley",NA,NA,NA,"https://lcsd2.org/employment-opportunities/","Lincoln County School District 2",2026-08-11
"Substitute Food Service (Cooks)",NA,NA,NA,"https://lcsd2.org/employment-opportunities/","Lincoln County School District 2",2026-08-11
"Substitute School Nurse- Star Valley",NA,NA,NA,"https://lcsd2.org/employment-opportunities/","Lincoln County School District 2",2026-08-11
"Assistant Girls Soccer Coach- Star Valley High School",NA,NA,NA,"https://lcsd2.org/employment-opportunities/","Lincoln County School District 2",2026-08-11
"Color Guard Advisor- Star Valley High School",NA,NA,NA,"https://lcsd2.org/employment-opportunities/","Lincoln County School District 2",2026-08-11
"Volunteer Coach/Advisor",NA,NA,NA,"https://lcsd2.org/employment-opportunities/","Lincoln County School District 2",2026-08-11
"Elementary Teacher",NA,NA,NA,"https://www.growingluskleaders.org/page/human-resources","Niobrara County School District 1",2026-08-11
"Music/Band Teacher",NA,NA,NA,"https://www.growingluskleaders.org/page/human-resources","Niobrara County School District 1",2026-08-11
"Central Office Administrative Assistant",NA,NA,NA,"https://www.growingluskleaders.org/page/human-resources","Niobrara County School District 1",2026-08-11
"Technology Support Staff",NA,NA,NA,"https://www.growingluskleaders.org/page/human-resources","Niobrara County School District 1",2026-08-11
"SPED Paraprofessional",NA,NA,NA,"https://www.growingluskleaders.org/page/human-resources","Niobrara County School District 1",2026-08-11
"Library/Media Support Staff",NA,NA,NA,"https://www.growingluskleaders.org/page/human-resources","Niobrara County School District 1",2026-08-11
"BUS DRIVER SUBSTITUTES",NA,NA,NA,"https://www.growingluskleaders.org/page/human-resources","Niobrara County School District 1",2026-08-11
"CUSTODIAL SUBSTITUTE",NA,NA,NA,"https://www.growingluskleaders.org/page/human-resources","Niobrara County School District 1",2026-08-11
"HS Head Track Coach",2026-04-28,NA,NA,"https://pcsd16.com/271372_2","Park County School District 16",2026-08-11
"MS Head Track Coach",2026-04-28,NA,NA,"https://pcsd16.com/271372_2","Park County School District 16",2026-08-11
"School Guidance Counselor",2026-05-07,NA,NA,"https://pcsd16.com/271372_2","Park County School District 16",2026-08-11
"Seeking Substitutes",NA,NA,NA,"https://www.platte1.org/89574_1","Platte County School District 1",2026-08-11
"Hiring Subs",NA,NA,NA,"https://www.platte1.org/89574_1","Platte County School District 1",2026-08-11
"Custodian Subs",NA,NA,NA,"https://www.platte1.org/89574_1","Platte County School District 1",2026-08-11
"Wheatland Custodian",NA,NA,NA,"https://www.platte1.org/89574_1","Platte County School District 1",2026-08-11
"Logo",NA,NA,NA,"https://www.platte1.org/89574_1","Platte County School District 1",2026-08-11
"VB Aide",NA,NA,NA,"https://www.platte1.org/89574_1","Platte County School District 1",2026-08-11
"Bus Driver",NA,NA,NA,"https://www.platte1.org/89574_1","Platte County School District 1",2026-08-11
"Maintenance Worker",NA,NA,NA,"https://www.platte1.org/89574_1","Platte County School District 1",2026-08-11
"WHS Assist Girls BBall Coach 2",NA,NA,NA,"https://www.platte1.org/89574_1","Platte County School District 1",2026-08-11
"SS Teacher",NA,NA,NA,"https://www.platte1.org/89574_1","Platte County School District 1",2026-08-11
"Ag Teacher WMS",NA,NA,NA,"https://www.platte1.org/89574_1","Platte County School District 1",2026-08-11
"WHS SPED Para",NA,NA,NA,"https://www.platte1.org/89574_1","Platte County School District 1",2026-08-11
"WMS Glendo AD",NA,NA,NA,"https://www.platte1.org/89574_1","Platte County School District 1",2026-08-11
"Science",NA,NA,NA,"https://www.platte1.org/89574_1","Platte County School District 1",2026-08-11
"English",NA,NA,NA,"https://www.platte1.org/89574_1","Platte County School District 1",2026-08-11
"Substitute Certified Teachers",NA,NA,NA,"https://www.guernseysunrise.org/page/employment","Platte County School District 2",2026-08-11
"Substitute Paraeducator",NA,NA,NA,"https://www.guernseysunrise.org/page/employment","Platte County School District 2",2026-08-11
"HS Girls Assistant Wrestling Coach - 26-27",2026-04-27,NA,NA,"https://www.sub1.org/en-US/employment-and-human-resources-f26202d3","Sublette County School District 1",2026-08-11
"High School Girls Assistant Basketball Coach 8/7/2026.docx",2026-08-07,NA,NA,"https://www.sub1.org/en-US/employment-and-human-resources-f26202d3","Sublette County School District 1",2026-08-11
"Middle School  Special Education Paraprofessional 08/04/2026",2026-08-04,NA,NA,"https://www.sub1.org/en-US/employment-and-human-resources-f26202d3","Sublette County School District 1",2026-08-11
"Route Bus Drivers (2) 7-22-2026.docx",2026-07-22,NA,NA,"https://www.sub1.org/en-US/employment-and-human-resources-f26202d3","Sublette County School District 1",2026-08-11
"Speech Language Pathologist Assistant (SLPA) 26-27.docx",2026-04-13,NA,NA,"https://www.sub1.org/en-US/employment-and-human-resources-f26202d3","Sublette County School District 1",2026-08-11
"Substitute Bus Driver",2024-10-22,NA,NA,"https://www.sub1.org/en-US/employment-and-human-resources-f26202d3","Sublette County School District 1",2026-08-11
"Substitute School Nurse",2024-10-22,NA,NA,"https://www.sub1.org/en-US/employment-and-human-resources-f26202d3","Sublette County School District 1",2026-08-11
"Substitutes",2024-10-22,NA,NA,"https://www.sub1.org/en-US/employment-and-human-resources-f26202d3","Sublette County School District 1",2026-08-11
"School Bus Route Driver",NA,NA,NA,"https://www.uinta4.com/departments/business_office/job_opportunities/current_openings","Uinta County School District 4",2026-08-11
"SpEd Paraeducator (2 high school positions, 1 K-8 position TBD)",NA,NA,NA,"https://www.uinta4.com/departments/business_office/job_opportunities/current_openings","Uinta County School District 4",2026-08-11
"Musical Director",NA,NA,NA,"https://sites.google.com/lymanschools.org/ucsd6/home/job-openings","Uinta County School District 6",2026-08-11
"K-12 Music Teacher 2026-27 School Year",NA,NA,NA,"https://www.wsh2.k12.wy.us/apps/pages/index.jsp?uREC_ID=440610&type=d&pREC_ID=1008214","Washakie County School District 2",2026-08-11
"High School Girls Basketball Coach",NA,NA,NA,"https://www.wsh2.k12.wy.us/apps/pages/index.jsp?uREC_ID=440610&type=d&pREC_ID=1008214","Washakie County School District 2",2026-08-11
"Middle School Assistant Football Coach",NA,NA,NA,"https://www.wsh2.k12.wy.us/apps/pages/index.jsp?uREC_ID=440610&type=d&pREC_ID=1008214","Washakie County School District 2",2026-08-11
"Speech Language Pathologist Job Description",NA,NA,NA,"https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1",2026-08-11
"Long Term Substitute Ad- Music, Woodworking, Accounts Payable",NA,NA,NA,"https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1",2026-08-11
"Job Description - Music Teacher K12",NA,NA,NA,"https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1",2026-08-11
"Industrial Arts/Woodworking Teacher (9-12) Description",NA,NA,NA,"https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1",2026-08-11
"Special Education Case Manager Job Description",NA,NA,NA,"https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1",2026-08-11
"Special Education Paraprofessional Positions",NA,NA,NA,"https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1",2026-08-11
"Head Boys Swimming Coach",NA,NA,NA,"https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1",2026-08-11
"MS HEAD BOYS SOCCER COACH",NA,NA,NA,"https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1",2026-08-11
"MS Head Girls Soccer Coach",NA,NA,NA,"https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1",2026-08-11
"HS Assistant Cross Country Coach",NA,NA,NA,"https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1",2026-08-11
"AssistantBoysSoccerCoach",NA,NA,NA,"https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1",2026-08-11
"Route Bus Drivers",NA,NA,NA,"https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1",2026-08-11
"Substitutes",NA,NA,NA,"https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1",2026-08-11
"Custodial-Kitchensubs",NA,NA,NA,"https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1",2026-08-11
"Sub Bus Drivers",NA,NA,NA,"https://www.wcsd1.org/apps/pages/Career_Opportunities","Weston County School District 1",2026-08-11
"Paraeducator",NA,NA,NA,"https://www.cheyenneclassical.org/employment","Cheyenne Classical Academy",2026-08-11
"IT Support Technician",NA,NA,NA,"https://www.cheyenneclassical.org/employment","Cheyenne Classical Academy",2026-08-11
"Substitute Teacher Positions",NA,NA,NA,"https://www.cheyenneclassical.org/employment","Cheyenne Classical Academy",2026-08-11
"Grades K-2 Classroom Teacher",NA,NA,NA,"https://www.wyoclassical.org/employment","Wyoming Classical Academy",2026-08-11
"Grades 3-6 Classroom Teacher",NA,NA,NA,"https://www.wyoclassical.org/employment","Wyoming Classical Academy",2026-08-11
"Grades 7-9 Reading and Writing Teacher",NA,NA,NA,"https://www.wyoclassical.org/employment","Wyoming Classical Academy",2026-08-11
"Grades 7-9 Math and Science Teacher",NA,NA,NA,"https://www.wyoclassical.org/employment","Wyoming Classical Academy",2026-08-11
"Grades 7-9 Latin and History Teacher",NA,NA,NA,"https://www.wyoclassical.org/employment","Wyoming Classical Academy",2026-08-11
"Health/PE Teacher",NA,NA,NA,"https://www.wyoclassical.org/employment","Wyoming Classical Academy",2026-08-11
"Art Teacher",NA,NA,NA,"https://www.wyoclassical.org/employment","Wyoming Classical Academy",2026-08-11
"Music Teacher",NA,NA,NA,"https://www.wyoclassical.org/employment","Wyoming Classical Academy",2026-08-11
"Special Education Teacher (SPED)",NA,NA,NA,"https://www.wyoclassical.org/employment","Wyoming Classical Academy",2026-08-11
"Dean of Students",NA,NA,NA,"https://www.wyoclassical.org/employment","Wyoming Classical Academy",2026-08-11
"Office Manager",NA,NA,NA,"https://www.wyoclassical.org/employment","Wyoming Classical Academy",2026-08-11
"Teacherâ€™s Aide",NA,NA,NA,"https://www.wyoclassical.org/employment","Wyoming Classical Academy",2026-08-11
"Athletics & Activities Director",NA,NA,NA,"https://www.wyoclassical.org/employment","Wyoming Classical Academy",2026-08-11
"Substitute Teacher",NA,NA,NA,"https://www.wyoclassical.org/employment","Wyoming Classical Academy",2026-08-11
"Substitute on Daily Assignment (SODA)",NA,NA,NA,"https://www.wyoclassical.org/employment","Wyoming Classical Academy",2026-08-11
"Substitute Aide",NA,NA,NA,"https://www.wyoclassical.org/employment","Wyoming Classical Academy",2026-08-11
"First Aid Safety Assistant (FASA)",NA,NA,NA,"https://www.wyoclassical.org/employment","Wyoming Classical Academy",2026-08-11
"Receptionist",NA,NA,NA,"https://www.wyoclassical.org/employment","Wyoming Classical Academy",2026-08-11
"Custodian",NA,NA,NA,"https://www.wyoclassical.org/employment","Wyoming Classical Academy",2026-08-11
"Custodian / Maintenance",NA,NA,NA,"https://prairieviewschool.org/employment","Prairie View Community School",2026-08-11
"Paraprofessional",NA,NA,NA,"https://prairieviewschool.org/employment","Prairie View Community School",2026-08-11
"Substitute Teacher",NA,NA,NA,"https://prairieviewschool.org/employment","Prairie View Community School",2026-08-11
"Bus Driver",NA,NA,NA,"https://prairieviewschool.org/employment","Prairie View Community School",2026-08-11
"K-6 Elementary Teacher",2026-05-18,NA,NA,"https://www.wsba-wy.org/vacancies","Niobrara County School District 1",2026-08-11
"K-12 Band Teacher",2026-05-11,NA,NA,"https://www.wsba-wy.org/vacancies","Niobrara County School District 1",2026-08-11
"K-12 School Guidance Counselor",2026-05-07,NA,NA,"https://www.wsba-wy.org/vacancies","Park County School District 16",2026-08-11
"Head Middle School Track Coach",2026-04-28,NA,NA,"https://www.wsba-wy.org/vacancies","Park County School District 16",2026-08-11
"Paraprofessional Closes 8/12",2026-08-06,NA,NA,"https://www.wsba-wy.org/vacancies","Platte County School District 1",2026-08-11
"Substitute Teachers (All Positions)",2026-06-17,NA,NA,"https://www.wsba-wy.org/vacancies","Platte County School District 1",2026-08-11
"Substitute Teachers (All Positions)",2026-06-17,NA,NA,"https://www.wsba-wy.org/vacancies","Platte County School District 1",2026-08-11
"Substitute Custodians",2026-04-21,NA,NA,"https://www.wsba-wy.org/vacancies","Platte County School District 1",2026-08-11
"Substitute Custodians",2026-04-21,NA,NA,"https://www.wsba-wy.org/vacancies","Platte County School District 1",2026-08-11
"High School Special Education Paraprofessional Closes 8/10/27",2026-07-27,NA,NA,"https://www.wsba-wy.org/vacancies","Platte County School District 1",2026-08-11
"High School Volleyball Aide",2026-06-11,NA,NA,"https://www.wsba-wy.org/vacancies","Platte County School District 1",2026-08-11
"Accounts Payable Specialist",2026-07-07,NA,NA,"https://www.wsba-wy.org/vacancies","Platte County School District 2",2026-08-11
"Secondary Social Studies Teacher",2026-08-04,NA,NA,"https://www.wsba-wy.org/vacancies","Platte County School District 2",2026-08-11
"Head Junior High School Boys Basketball Coach",2026-04-13,NA,NA,"https://www.wsba-wy.org/vacancies","Sheridan County School District 3",2026-08-11
"Middle School Special Education Paraprofessional",2026-08-04,NA,NA,"https://www.wsba-wy.org/vacancies","Sublette County School District 1",2026-08-11
"Elementary Special Education Paraprofessional",2026-07-14,NA,NA,"https://www.wsba-wy.org/vacancies","Sublette County School District 1",2026-08-11
"Speech-Language Pathologist Assistant",2026-04-13,NA,NA,"https://www.wsba-wy.org/vacancies","Sublette County School District 1",2026-08-11
"High School Girls Assistant Basketball Coach",2026-08-07,NA,NA,"https://www.wsba-wy.org/vacancies","Sublette County School District 1",2026-08-11
"Assistant High School Girls Wrestling Coach",2026-04-27,NA,NA,"https://www.wsba-wy.org/vacancies","Sublette County School District 1",2026-08-11
"Secondary Math Teacher",2026-04-23,NA,NA,"https://www.wsba-wy.org/vacancies","Uinta County School District 4",2026-08-11
"Secondary Science Teacher",2026-06-18,NA,NA,"https://www.wsba-wy.org/vacancies","Uinta County School District 4",2026-08-11
"SPED Consultant Case Manager (Part-time)",2026-06-24,NA,NA,"https://www.wsba-wy.org/vacancies","Uinta County School District 4",2026-08-11
"K-12 Special Education Teacher",2026-04-23,NA,NA,"https://www.wsba-wy.org/vacancies","Uinta County School District 4",2026-08-11
"Assistant High School Football Coach",2026-04-23,NA,NA,"https://www.wsba-wy.org/vacancies","Uinta County School District 4",2026-08-11
"Assistant High School Boys Basketball Coach",2026-04-23,NA,NA,"https://www.wsba-wy.org/vacancies","Uinta County School District 4",2026-08-11
"K-12 Music Teacher",2026-03-25,NA,NA,"https://www.wsba-wy.org/vacancies","Washakie County School District 2",2026-08-11
"Special Education District Case Manager/Secretary",2026-06-01,NA,NA,"https://www.wsba-wy.org/vacancies","Weston County School District 1",2026-08-11
"9-12 Woodworking Teacher",2026-04-21,NA,NA,"https://www.wsba-wy.org/vacancies","Weston County School District 1",2026-08-11
"Speech-Language Pathologist",2026-05-05,NA,NA,"https://www.wsba-wy.org/vacancies","Weston County School District 1",2026-08-11
"Head Boys and Girls Swimming Coach",2026-03-26,NA,NA,"https://www.wsba-wy.org/vacancies","Weston County School District 1",2026-08-11
"Head Middle School Girls Soccer Coach",2026-03-26,NA,NA,"https://www.wsba-wy.org/vacancies","Weston County School District 1",2026-08-11
"Golf Coach",2026-04-21,NA,NA,"https://www.wsba-wy.org/vacancies","Weston County School District 7",2026-08-11
"Instructional Facilitator/Dean of Students",2026-07-09,NA,NA,"https://www.wsba-wy.org/vacancies","Snowy Range Academy",2026-08-11
"K-5 Music Teacher",2026-05-01,NA,NA,"https://www.wsba-wy.org/vacancies","Snowy Range Academy",2026-08-11
"Athletic/Activities Director",2026-08-05,NA,"Rawlins","https://www.wsba-wy.org/vacancies","Carbon County School District 1",2026-08-11
"Special Education Director",2026-06-03,NA,"Ft. Washakie","https://www.wsba-wy.org/vacancies","Fremont County School District 21",2026-08-11
"High School Principal",2026-05-26,NA,"Ft. Washakie","https://www.wsba-wy.org/vacancies","Fremont County School District 21",2026-08-11
"Technology Support Specialist",2026-06-17,NA,"Arapahoe","https://www.wsba-wy.org/vacancies","Fremont County School District 38",2026-08-11
"Assistant Superintendent of Education",2026-07-23,NA,"Jackson","https://www.wsba-wy.org/vacancies","Teton County School District 1",2026-08-11
"Bus Route Driver",2026-08-06,NA,"Lander","https://www.wsba-wy.org/vacancies","Fremont County School District 1",2026-08-11
"Bus Monitor",2026-08-06,NA,"Lander","https://www.wsba-wy.org/vacancies","Fremont County School District 1",2026-08-11
"Classroom Substitute Teachers",2026-08-06,NA,"Lander","https://www.wsba-wy.org/vacancies","Fremont County School District 1",2026-08-11
"Custodial Substitutes",2026-08-06,NA,"Lander","https://www.wsba-wy.org/vacancies","Fremont County School District 1",2026-08-11
"Substitute Bus/Activity Driver",2026-05-22,NA,"Lander","https://www.wsba-wy.org/vacancies","Fremont County School District 1",2026-08-11
"Assistant Cook",2026-07-16,NA,"Dubois","https://www.wsba-wy.org/vacancies","Fremont County School District 2",2026-08-11
"Route/Activities Bus Driver",2026-07-08,NA,"Dubois","https://www.wsba-wy.org/vacancies","Fremont County School District 2",2026-08-11
"Crossing Guard (Part-time)",2026-04-08,NA,"Thermopolis","https://www.wsba-wy.org/vacancies","Hot Springs County School District 1",2026-08-11
"Transportation Assistant (Part-time)",2026-04-08,NA,"Thermopolis","https://www.wsba-wy.org/vacancies","Hot Springs County School District 1",2026-08-11
"Bus Driver (Part-time)",2026-04-08,NA,"Thermopolis","https://www.wsba-wy.org/vacancies","Hot Springs County School District 1",2026-08-11
"Speech Language Pathologist, Part B",2026-07-21,NA,"Cheyenne","https://www.wsba-wy.org/vacancies","STRIDE Learning Center",2026-08-11
"School Psychologist, Part B",2026-07-06,NA,"Cheyenne","https://www.wsba-wy.org/vacancies","STRIDE Learning Center",2026-08-11
"Occupational Therapist Part B",2026-04-07,NA,"Cheyenne","https://www.wsba-wy.org/vacancies","STRIDE Learning Center",2026-08-11
"Occupational Therapist Part C",2026-04-07,NA,"Cheyenne","https://www.wsba-wy.org/vacancies","STRIDE Learning Center",2026-08-11
"Speech-Language Pathologist",2026-03-12,NA,"Rock Springs","https://www.wsba-wy.org/vacancies","Sweetwater County Child Developmental Center",2026-08-11
"Early Childhood Special Educator",2026-03-12,NA,"Rock Springs","https://www.wsba-wy.org/vacancies","Sweetwater County Child Developmental Center",2026-08-11
"Preschool Teacher",2026-03-12,NA,"Rock Springs","https://www.wsba-wy.org/vacancies","Sweetwater County Child Developmental Center",2026-08-11
"Instructional Facilitator",2026-08-05,NA,"Rozet","https://www.wsba-wy.org/vacancies","Campbell County School District 1",2026-08-11
"First Grade Teacher",2026-07-16,NA,"Gillette","https://www.wsba-wy.org/vacancies","Campbell County School District 1",2026-08-11
"Fourth Grade Elementary Teacher",2026-05-15,NA,"Cody","https://www.wsba-wy.org/vacancies","Park County School District 6",2026-08-11
"Elementary Title I Teacher",2026-05-15,NA,"Cody","https://www.wsba-wy.org/vacancies","Park County School District 6",2026-08-11
"Secondary CTE Auto Teacher",2026-08-07,NA,"Cheyenne","https://www.wsba-wy.org/vacancies","Laramie County School District 1",2026-08-11
"High School English Teacher",2026-08-03,NA,"Sheridan","https://www.wsba-wy.org/vacancies","Sheridan County School District 2",2026-08-11
"7-8 English Language Arts Teacher",2026-04-23,NA,"Rock Springs","https://www.wsba-wy.org/vacancies","Sweetwater County School District 1",2026-08-11
"Alternative High School Math Teacher",2026-08-06,NA,"Lander","https://www.wsba-wy.org/vacancies","Fremont County School District 1",2026-08-11
"Elementary Music Teacher",2026-04-15,NA,"Rawlins","https://www.wsba-wy.org/vacancies","Carbon County School District 1",2026-08-11
"K-12 Music Teacher",2026-07-15,NA,"Hulett","https://www.wsba-wy.org/vacancies","Crook County School District 1",2026-08-11
"K-3 Music Teachers",2026-04-23,NA,"Rock Springs","https://www.wsba-wy.org/vacancies","Sweetwater County School District 1",2026-08-11
"4-6 Music Teachers",2026-04-23,NA,"Rock Springs","https://www.wsba-wy.org/vacancies","Sweetwater County School District 1",2026-08-11
"Middle School PE Teacher",2026-07-29,NA,"Laramie","https://www.wsba-wy.org/vacancies","Albany County School District 1",2026-08-11
"Elementary Special Education Teacher",2026-06-11,NA,"Laramie","https://www.wsba-wy.org/vacancies","Albany County School District 1",2026-08-11
"Teacher of the Visually Impaired",2026-03-05,NA,"Gillette","https://www.wsba-wy.org/vacancies","Campbell County School District 1",2026-08-11
"Orientation and Mobility Specialist",2026-03-23,NA,"Gillette","https://www.wsba-wy.org/vacancies","Campbell County School District 1",2026-08-11
"High School SPED Resource Paraprofessional",2026-08-06,NA,"Lander","https://www.wsba-wy.org/vacancies","Fremont County School District 1",2026-08-11
"Middle School SPED Behavior Paraprofessional",2026-08-06,NA,"Lander","https://www.wsba-wy.org/vacancies","Fremont County School District 1",2026-08-11
"Special Education Paraprofessional",2026-07-08,NA,"Dubois","https://www.wsba-wy.org/vacancies","Fremont County School District 2",2026-08-11
"Secondary Special Education Teacher",2026-07-30,NA,"Shoshoni","https://www.wsba-wy.org/vacancies","Fremont County School District 24",2026-08-11
"Elementary Special Education Teacher",2026-05-27,NA,"Riverton","https://www.wsba-wy.org/vacancies","Fremont County School District 25",2026-08-11
"Homebound & District Placement Special Education Teacher",2026-04-24,NA,"Riverton","https://www.wsba-wy.org/vacancies","Fremont County School District 25",2026-08-11
"Deaf & Hearing Special Education Teacher",2026-06-17,NA,"Arapahoe","https://www.wsba-wy.org/vacancies","Fremont County School District 38",2026-08-11
"American Sign Language Interpreter Special Education Teacher",2026-06-17,NA,"Arapahoe","https://www.wsba-wy.org/vacancies","Fremont County School District 38",2026-08-11
"Sign Language Interpreter",2026-04-27,NA,"Buffalo","https://www.wsba-wy.org/vacancies","Johnson County School District 1",2026-08-11
"Secondary Special Education Teacher",2026-05-18,NA,"Kemmerer","https://www.wsba-wy.org/vacancies","Lincoln County School District 1",2026-08-11
"Special Education Teacher",2026-07-14,NA,"Gillette","https://www.wsba-wy.org/vacancies","Northeast Wyoming BOCES",2026-08-11
"Elementary ASD Special Education Teacher",2026-05-27,NA,"Cody","https://www.wsba-wy.org/vacancies","Park County School District 6",2026-08-11
"Middle School ASD Special Education Teacher",2026-03-27,NA,"Cody","https://www.wsba-wy.org/vacancies","Park County School District 6",2026-08-11
"High School Life Skills Teacher",2026-03-27,NA,"Cody","https://www.wsba-wy.org/vacancies","Park County School District 6",2026-08-11
"Elementary Special Education Resource Teacher",2026-05-11,NA,"Cody","https://www.wsba-wy.org/vacancies","Park County School District 6",2026-08-11
